SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
169,2024-11-25,"3,497.10","3,522.82","3,493.72",(3.38),(0.09 %),"4,216.11","2,664.13","5,942,370.40","1,074",42
170,2024-11-24,"3,493.72","3,540.45","3,484.80",(-2.65),(-0.07 %),"4,216.11","2,664.13","10,006,703.10","1,789",61
171,2024-11-21,"3,496.37","3,559.91","3,496.37",(-34.88),(-0.98 %),"4,216.11","2,664.13","20,030,760.90","3,640",105
172,2024-11-20,"3,531.26","3,560.42","3,504.81",(9.64),(0.27 %),"4,216.11","2,640.27","10,977,999.60","2,044",78
173,2024-11-19,"3,521.62","3,624.59","3,521.62",(-79.77),(-2.21 %),"4,216.11","2,640.27","14,518,071.70","2,747",102
174,2024-11-17,"3,601.39","3,631.90","3,567.51",(8.70),(0.24 %),"4,216.11","2,640.27","17,099,270.00","3,102",124
175,2024-11-14,"3,592.69","3,670.55","3,556.48",(-22.75),(-0.62 %),"4,216.11","2,640.27","31,234,859.50","5,463",154
176,2024-11-13,"3,615.45","3,678.00","3,581.22",(-59.23),(-1.61 %),"4,216.11","2,640.27","30,853,697.00","5,238",121
177,2024-11-12,"3,674.69","3,700.89","3,661.60",(13.08),(0.35 %),"4,216.11","2,640.27","14,183,682.50","2,511",65
178,2024-11-11,"3,661.60","3,696.51","3,635.00",(26.60),(0.73 %),"4,216.11","2,640.27","19,263,457.80","3,336",112
179,2024-11-10,"3,635.00","3,650.45","3,588.39",(41.54),(1.15 %),"4,216.11","2,632.83","25,405,138.00","4,493",119
180,2024-11-06,"3,593.45","3,647.37","3,581.86",(10.54),(0.29 %),"4,216.11","2,631.21","3,166,194.50",633,25
181,2024-11-05,"3,582.91","3,631.37","3,548.75",(-27.00),(-0.74 %),"4,216.11","2,541.40","9,880,074.30","1,706",37
182,2024-10-30,"3,609.91","3,630.84","3,555.52",(11.52),(0.32 %),"4,216.11","2,541.40","9,935,458.00","1,735",62
183,2024-10-29,"3,598.39","3,617.59","3,574.55",(12.82),(0.35 %),"4,216.11","2,541.40","15,347,489.90","2,672",76
184,2024-10-28,"3,585.57","3,607.40","3,548.09",(25.77),(0.72 %),"4,216.11","2,541.40","7,161,121.00","1,259",41
185,2024-10-27,"3,559.79","3,582.30","3,514.60",(14.13),(0.39 %),"4,216.11","2,541.40","4,648,918.20",921,38
186,2024-10-24,"3,545.65","3,678.99","3,506.65",(-69.96),(-1.93 %),"4,216.11","2,541.40","30,525,795.80","5,315",137
187,2024-10-23,"3,615.62","3,670.19","3,557.40",(9.18),(0.25 %),"4,216.11","2,541.40","19,417,397.60","3,303",83
188,2024-10-22,"3,606.44","3,629.55","3,561.46",(32.48),(0.90 %),"4,216.11","2,541.40","5,746,474.90","1,128",67
189,2024-10-21,"3,573.96","3,683.30","3,468.41",(-10.16),(-0.28 %),"4,216.11","2,541.40","110,075,264.70","19,478",197
190,2024-10-20,"3,584.12","3,652.20","3,579.38",(-68.07),(-1.86 %),"4,216.11","2,541.40","43,699,110.10","7,645",114
191,2024-10-17,"3,652.20","3,790.68","3,593.52",(-78.48),(-2.10 %),"4,216.11","2,541.40","25,170,349.00","4,369",173
192,2024-10-16,"3,730.68","3,730.68","3,583.69",(124.31),(3.44 %),"4,216.11","2,541.40","22,298,805.50","3,864",149
193,2024-10-15,"3,606.37","3,670.53","3,543.81",(62.55),(1.76 %),"4,216.11","2,541.40","15,405,274.20","2,607",30
194,2024-10-09,"3,543.81","3,629.75","3,446.05",(-23.45),(-0.65 %),"4,216.11","2,541.40","16,665,879.90","2,907",75
195,2024-10-08,"3,567.26","3,675.40","3,563.14",(-44.77),(-1.23 %),"4,216.11","2,541.40","9,041,548.10","1,608",61
196,2024-10-07,"3,612.04","3,628.90","3,518.52",(52.19),(1.46 %),"4,216.11","2,541.40","35,338,736.00","6,178",118
197,2024-10-06,"3,559.84","3,612.48","3,459.62",(32.00),(0.90 %),"4,216.11","2,541.40","66,322,094.00","11,673",135
198,2024-10-02,"3,527.84","3,634.20","3,465.13",(-42.45),(-1.18 %),"4,216.11","2,541.40","29,842,279.00","5,256",160
199,2024-10-01,"3,570.29","3,613.83","3,433.25",(137.03),(3.99 %),"4,216.11","2,541.40","23,744,899.50","4,196",175
200,2024-09-30,"3,433.25","3,443.45","3,359.54",(51.67),(1.52 %),"4,216.11","2,541.40","22,263,621.70","4,078",93
