SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
190,2024-10-20,21.28,21.32,21.08,(0.00),(0.00 %),22.38,17.26,"17,253,767.54","1,764,458",560
191,2024-10-17,21.28,21.29,20.96,(0.29),(1.40 %),22.38,17.26,"18,897,957.14","1,964,526",563
192,2024-10-16,20.99,21.00,20.72,(0.17),(0.83 %),22.38,17.26,"7,387,978.50","786,759",446
193,2024-10-15,20.81,20.81,20.63,(0.04),(0.23 %),22.38,17.26,"4,807,927.19","518,616",332
194,2024-10-09,20.77,20.77,20.58,(0.06),(0.30 %),22.38,17.26,"3,548,337.91","377,731",257
195,2024-10-08,20.70,20.72,20.53,(0.00),(0.00 %),22.38,17.26,"8,229,330.27","838,720",338
196,2024-10-07,20.70,20.71,20.54,(0.07),(0.34 %),22.38,17.26,"12,353,830.32","1,276,189",345
197,2024-10-06,20.63,20.64,20.46,(0.03),(0.18 %),22.38,17.26,"13,069,407.35","1,348,734",462
198,2024-10-02,20.59,20.67,20.44,(-0.08),(-0.41 %),22.38,17.26,"4,848,616.11","513,546",354
199,2024-10-01,20.68,20.68,20.19,(0.33),(1.66 %),22.38,17.26,"8,898,104.50","928,682",477
200,2024-09-30,20.34,20.46,20.20,(-0.12),(-0.60 %),22.38,17.26,"19,217,056.93","1,977,786",485
201,2024-09-29,20.47,20.73,20.39,(-0.25),(-1.21 %),22.38,17.26,"10,521,071.54","1,088,388",433
202,2024-09-26,20.72,20.78,20.70,(-0.06),(-0.29 %),22.38,17.26,"34,913,990.23","3,105,274",488
203,2024-09-25,20.78,20.78,20.69,(0.00),(-0.01 %),22.38,17.26,"10,841,751.99","1,076,081",479
204,2024-09-24,20.78,20.92,20.68,(-0.09),(-0.44 %),22.38,17.26,"23,257,447.49","2,324,247",598
205,2024-09-23,20.87,21.03,20.81,(-0.10),(-0.48 %),22.38,17.26,"13,227,249.10","1,300,627",467
206,2024-09-22,20.98,21.03,20.90,(-0.02),(-0.10 %),22.38,17.26,"16,566,027.74","1,573,101",685
207,2024-09-18,21.00,21.20,20.90,(-0.17),(-0.83 %),22.38,17.26,"16,581,189.38","1,597,576",626
208,2024-09-16,21.17,21.51,21.10,(-0.25),(-1.17 %),22.38,17.26,"14,422,192.15","1,478,055",501
209,2024-09-15,21.43,21.60,21.38,(-0.13),(-0.61 %),22.38,17.26,"27,566,705.97","2,831,338",663
