SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
191,2024-10-17,"13,370.81","13,548.84","13,343.35",(-33.14),(-0.24 %),"14,838.88","9,524.87","276,350,063.70","412,214","4,913"
192,2024-10-16,"13,403.96","13,448.51","13,228.26",(237.62),(1.80 %),"14,838.88","9,524.87","301,690,379.80","443,757","4,591"
193,2024-10-15,"13,166.34","13,183.63","12,988.30",(130.38),(1.00 %),"14,838.88","9,524.87","100,702,659.80","166,325","2,215"
194,2024-10-09,"13,035.95","13,073.59","12,884.10",(-1.78),(-0.01 %),"14,838.88","9,524.87","118,882,139.30","191,934","1,974"
195,2024-10-08,"13,037.74","13,231.45","12,985.49",(-141.79),(-1.07 %),"14,838.88","9,524.87","184,550,931.20","284,508","2,602"
196,2024-10-07,"13,179.54","13,336.89","13,033.01",(144.86),(1.11 %),"14,838.88","9,524.87","299,961,285.80","478,021","4,334"
197,2024-10-06,"13,034.67","13,056.41","12,764.58",(172.75),(1.34 %),"14,838.88","9,524.87","238,798,183.40","403,371","4,920"
198,2024-10-02,"12,861.92","13,120.46","12,741.84",(-52.65),(-0.40 %),"14,838.88","9,524.87","290,380,514.40","459,752","5,435"
199,2024-10-01,"12,914.57","12,936.21","12,402.78",(511.79),(4.12 %),"14,838.88","9,524.87","394,854,305.90","640,513","6,922"
200,2024-09-30,"12,402.78","12,417.05","12,114.09",(217.20),(1.78 %),"14,838.88","9,524.87","204,367,870.40","325,442","3,810"
201,2024-09-29,"12,185.58","12,281.19","11,981.81",(-39.00),(-0.31 %),"14,838.88","9,524.87","202,274,205.80","337,075","4,421"
202,2024-09-26,"12,224.58","12,473.46","12,208.88",(-115.21),(-0.93 %),"14,838.88","9,524.87","303,450,545.10","517,464","5,442"
203,2024-09-25,"12,339.80","12,382.75","11,983.71",(231.41),(1.91 %),"14,838.88","9,524.87","308,986,723.80","514,952","5,804"
204,2024-09-24,"12,108.38","12,407.31","12,077.09",(-150.14),(-1.22 %),"14,838.88","9,524.87","476,704,345.70","789,198","6,320"
205,2024-09-23,"12,258.52","12,659.20","12,230.96",(-296.39),(-2.36 %),"14,838.88","9,524.87","350,261,664.30","581,716","6,003"
206,2024-09-22,"12,554.92","12,893.55","12,488.72",(30.74),(0.24 %),"14,838.88","9,524.87","314,423,345.00","528,712","6,596"
207,2024-09-18,"12,524.17","12,725.19","12,410.69",(-39.65),(-0.31 %),"14,838.88","9,524.87","341,594,158.70","567,636","6,512"
208,2024-09-16,"12,563.83","12,922.68","12,512.35",(-244.96),(-1.91 %),"14,838.88","9,524.87","561,752,939.00","948,824","8,191"
209,2024-09-15,"12,808.79","13,348.37","12,790.48",(-361.20),(-2.74 %),"14,838.88","9,524.87","518,031,971.00","865,871","7,715"
210,2024-09-12,"13,169.99","13,197.16","12,687.04",(441.27),(3.46 %),"14,838.88","9,524.87","408,263,853.90","654,380","7,923"
211,2024-09-11,"12,728.72","13,091.81","12,716.04",(-240.36),(-1.85 %),"14,838.88","9,524.87","333,944,200.50","536,793","6,680"
212,2024-09-10,"12,969.09","13,287.14","12,910.13",(-100.18),(-0.76 %),"14,838.88","9,524.87","386,795,690.70","633,235","7,350"
213,2024-09-09,"13,069.27","13,420.83","13,028.89",(-333.89),(-2.49 %),"14,838.88","9,524.87","566,632,873.10","908,587","8,752"
214,2024-09-08,"13,403.17","13,669.15","13,362.79",(-193.44),(-1.42 %),"14,838.88","9,524.87","414,854,927.70","650,016","7,887"
215,2024-09-05,"13,596.61","13,778.45","13,435.27",(-102.26),(-0.74 %),"14,838.88","9,524.87","500,118,020.60","772,753","7,691"
216,2024-09-04,"13,698.88","14,403.39","13,655.90",(-528.70),(-3.71 %),"14,838.88","9,524.87","951,080,941.30","1,470,515","10,745"
217,2024-09-03,"14,227.58","14,363.80","13,934.72",(313.10),(2.25 %),"14,838.88","9,524.87","1,181,376,856.00","1,736,182","15,136"
218,2024-09-02,"13,914.48","13,914.48","13,238.52",(624.26),(4.69 %),"14,838.88","9,524.87","826,561,685.90","1,216,805","13,912"
219,2024-09-01,"13,290.21","13,649.39","13,242.92",(-195.82),(-1.45 %),"14,838.88","9,524.87","762,259,939.90","1,160,896","11,920"
220,2024-08-29,"13,486.03","13,884.83","13,384.53",(-288.81),(-2.09 %),"14,838.88","9,524.87","883,794,244.00","1,308,132","13,380"
221,2024-08-28,"13,774.84","14,204.10","13,677.32",(-61.28),(-0.44 %),"14,838.88","9,524.87","950,211,271.90","1,405,186","14,856"
222,2024-08-27,"13,836.13","14,359.60","13,772.49",(-524.50),(-3.65 %),"14,838.88","9,524.87","1,344,981,825.60","1,895,076","21,734"
223,2024-08-25,"14,360.64","14,883.62","14,316.63",(-369.41),(-2.50 %),"14,838.88","9,524.87","1,171,335,186.90","1,615,943","18,102"
224,2024-08-22,"14,730.05","14,874.78","14,623.94",(42.22),(0.28 %),"14,838.88","9,524.87","1,069,748,823.90","1,446,940","19,001"
225,2024-08-21,"14,687.82","15,020.29","14,658.21",(-28.42),(-0.19 %),"14,838.88","9,524.87","1,104,753,398.40","1,483,622","18,261"
226,2024-08-18,"14,716.25","14,986.42","14,633.49",(1.67),(0.01 %),"14,838.88","9,524.87","1,947,854,482.00","2,604,509","26,595"
227,2024-08-15,"14,714.58","14,920.92","14,654.43",(-108.35),(-0.73 %),"14,838.88","9,524.87","1,655,961,285.88","2,373,973","25,437"
228,2024-08-14,"14,822.93","14,990.15","14,537.77",(-15.95),(-0.10 %),"14,838.88","9,524.87","1,344,309,295.50","1,948,202","19,576"
229,2024-08-13,"14,838.88","15,197.06","14,709.14",(79.73),(0.54 %),"14,838.88","9,524.87","1,786,676,853.10","2,503,063","23,690"
230,2024-08-12,"14,759.15","14,840.34","14,016.46",(815.81),(5.85 %),"14,759.15","9,524.87","2,390,151,008.90","3,661,795","29,998"
231,2024-08-11,"13,943.33","13,948.53","13,323.13",(605.04),(4.53 %),"13,943.33","9,524.87","1,584,126,614.00","2,506,070","24,502"
232,2024-08-08,"13,338.29","13,695.75","13,260.95",(-40.30),(-0.30 %),"13,737.76","9,524.87","1,110,807,829.70","1,784,197","16,749"
233,2024-08-07,"13,378.60","13,378.60","12,735.41",(510.98),(3.97 %),"13,737.76","9,524.87","1,120,709,834.30","1,800,303","20,142"
