SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
183,2024-10-29,"3,346.00","3,348.94","3,280.99",(66.61),(2.03 %),"3,809.66","1,907.10","1,963,999,764.50","5,163,678","25,610"
184,2024-10-28,"3,279.38","3,280.05","3,211.05",(51.08),(1.58 %),"3,809.66","1,907.10","1,688,212,143.70","4,214,281","22,413"
185,2024-10-27,"3,228.30","3,228.30","3,194.31",(15.38),(0.47 %),"3,809.66","1,907.10","1,275,189,359.70","3,170,368","20,176"
186,2024-10-24,"3,212.92","3,234.92","3,171.31",(11.65),(0.36 %),"3,809.66","1,907.10","1,610,596,813.50","3,878,535","20,532"
187,2024-10-23,"3,201.27","3,242.77","3,180.78",(-17.13),(-0.53 %),"3,809.66","1,907.10","1,389,662,030.80","3,545,679","18,357"
188,2024-10-22,"3,218.40","3,218.40","3,164.76",(45.17),(1.42 %),"3,809.66","1,907.10","1,180,222,134.20","3,325,381","18,333"
189,2024-10-21,"3,173.22","3,245.81","3,161.12",(-66.43),(-2.05 %),"3,809.66","1,907.10","1,699,543,668.92","4,729,326","24,361"
190,2024-10-20,"3,239.66","3,307.36","3,222.38",(-71.01),(-2.14 %),"3,809.66","1,907.10","2,284,125,789.81","6,199,213","29,253"
191,2024-10-17,"3,310.68","3,346.23","3,293.05",(-4.03),(-0.12 %),"3,809.66","1,907.10","2,125,781,040.44","5,513,584","28,153"
192,2024-10-16,"3,314.71","3,323.93","3,238.31",(69.38),(2.13 %),"3,809.66","1,907.10","1,806,856,987.86","4,932,220","24,617"
193,2024-10-15,"3,245.33","3,246.88","3,208.58",(23.48),(0.72 %),"3,809.66","1,907.10","779,978,214.50","2,025,519","12,008"
194,2024-10-09,"3,221.85","3,221.85","3,171.03",(17.82),(0.55 %),"3,809.66","1,907.10","1,133,727,500.00","3,021,611","14,615"
195,2024-10-08,"3,204.02","3,241.68","3,173.77",(-32.40),(-1.00 %),"3,809.66","1,907.10","1,244,321,725.61","3,126,385","15,385"
196,2024-10-07,"3,236.43","3,267.26","3,203.28",(33.63),(1.05 %),"3,809.66","1,907.10","1,709,026,698.30","4,776,181","23,946"
197,2024-10-06,"3,202.79","3,202.82","3,082.36",(85.36),(2.73 %),"3,809.66","1,907.10","2,003,309,111.75","5,271,434","25,155"
198,2024-10-02,"3,117.43","3,187.56","3,092.89",(-55.01),(-1.73 %),"3,809.66","1,907.10","1,775,385,788.30","5,296,472","26,655"
199,2024-10-01,"3,172.44","3,172.44","2,987.46",(179.16),(5.98 %),"3,809.66","1,907.10","2,123,075,762.40","6,693,884","33,354"
200,2024-09-30,"2,993.28","2,993.28","2,933.53",(36.24),(1.22 %),"3,809.66","1,907.10","874,923,417.00","2,729,449","15,597"
201,2024-09-29,"2,957.04","3,017.06","2,930.77",(-71.49),(-2.36 %),"3,809.66","1,907.10","1,289,414,028.30","4,034,361","22,030"
202,2024-09-26,"3,028.53","3,126.78","3,012.95",(-71.33),(-2.30 %),"3,809.66","1,907.10","1,811,469,939.80","5,250,482","27,213"
203,2024-09-25,"3,099.87","3,100.46","2,974.55",(78.84),(2.60 %),"3,809.66","1,907.10","1,559,869,295.90","4,740,094","25,412"
204,2024-09-24,"3,021.02","3,129.53","3,002.65",(-87.21),(-2.80 %),"3,809.66","1,907.10","1,659,295,455.50","5,097,696","27,736"
205,2024-09-23,"3,108.24","3,208.35","3,078.59",(-92.61),(-2.89 %),"3,809.66","1,907.10","1,658,927,117.00","4,610,659","27,452"
206,2024-09-22,"3,200.85","3,270.91","3,166.25",(10.15),(0.31 %),"3,809.66","1,907.10","1,576,143,564.40","4,290,105","27,789"
207,2024-09-18,"3,190.70","3,234.39","3,162.25",(-5.71),(-0.17 %),"3,809.66","1,907.10","1,647,785,277.40","4,596,121","28,346"
208,2024-09-16,"3,196.41","3,273.94","3,175.51",(-74.65),(-2.28 %),"3,809.66","1,907.10","2,200,843,483.80","6,126,216","33,527"
209,2024-09-15,"3,271.07","3,386.86","3,247.53",(-49.25),(-1.48 %),"3,809.66","1,907.10","3,457,690,798.10","9,438,439","46,853"
210,2024-09-12,"3,320.33","3,322.83","3,168.18",(136.37),(4.28 %),"3,809.66","1,907.10","2,419,664,240.30","7,103,983","38,794"
211,2024-09-11,"3,183.95","3,225.35","3,157.40",(-29.78),(-0.92 %),"3,809.66","1,907.10","1,974,164,858.10","5,933,354","30,964"
212,2024-09-10,"3,213.74","3,287.58","3,179.55",(-23.18),(-0.71 %),"3,809.66","1,907.10","1,909,102,099.60","5,441,793","30,970"
213,2024-09-09,"3,236.92","3,322.79","3,220.12",(-81.04),(-2.44 %),"3,809.66","1,907.10","2,328,795,052.40","6,752,969","35,440"
214,2024-09-08,"3,317.97","3,399.88","3,306.38",(-20.20),(-0.60 %),"3,809.66","1,907.10","2,730,026,394.85","7,628,703","35,652"
215,2024-09-05,"3,338.17","3,387.56","3,295.68",(-34.13),(-1.01 %),"3,809.66","1,907.10","2,520,588,978.00","7,220,879","37,529"
216,2024-09-04,"3,372.31","3,525.03","3,345.77",(-125.90),(-3.59 %),"3,809.66","1,907.10","3,376,139,535.24","9,189,758","44,094"
217,2024-09-03,"3,498.21","3,561.49","3,463.36",(-17.69),(-0.50 %),"3,809.66","1,907.10","3,848,685,611.30","10,536,087","48,627"
218,2024-09-02,"3,515.90","3,515.90","3,312.11",(178.89),(5.36 %),"3,809.66","1,907.10","4,242,970,569.40","11,833,557","60,843"
219,2024-09-01,"3,337.01","3,445.57","3,318.49",(-82.32),(-2.40 %),"3,809.66","1,907.10","3,066,328,278.60","8,515,812","46,632"
220,2024-08-29,"3,419.34","3,455.43","3,354.92",(-4.78),(-0.13 %),"3,809.66","1,907.10","3,892,519,054.60","10,432,146","53,737"
221,2024-08-28,"3,424.12","3,519.04","3,374.79",(16.79),(0.49 %),"3,809.66","1,907.10","4,218,098,003.30","11,732,021","60,622"
222,2024-08-27,"3,407.33","3,553.34","3,378.23",(-140.55),(-3.96 %),"3,809.66","1,907.10","5,572,268,354.76","15,755,781","83,859"
223,2024-08-25,"3,547.89","3,690.15","3,528.86",(-111.45),(-3.04 %),"3,809.66","1,907.10","5,396,823,865.50","14,414,459","72,111"
224,2024-08-22,"3,659.34","3,708.75","3,620.17",(20.14),(0.55 %),"3,809.66","1,907.10","5,326,297,462.30","13,796,446","75,652"
225,2024-08-21,"3,639.20","3,714.60","3,618.56",(-27.86),(-0.75 %),"3,809.66","1,907.10","5,377,316,517.50","13,822,117","76,673"
226,2024-08-18,"3,667.06","3,837.80","3,639.04",(-142.59),(-3.74 %),"3,809.66","1,907.10","8,704,612,673.00","22,794,985","108,398"
227,2024-08-15,"3,809.66","3,882.67","3,791.70",(30.14),(0.79 %),"3,809.66","1,907.10","10,327,875,401.10","25,429,030","118,209"
228,2024-08-14,"3,779.51","3,780.04","3,619.02",(70.86),(1.91 %),"3,779.51","1,907.10","7,977,738,459.40","21,232,905","96,349"
229,2024-08-13,"3,708.64","3,758.41","3,639.71",(-13.06),(-0.35 %),"3,721.71","1,907.10","7,453,214,015.10","19,598,996","97,896"
230,2024-08-12,"3,721.71","3,721.71","3,621.40",(123.42),(3.43 %),"3,721.71","1,907.10","8,778,568,614.90","23,249,305","110,072"
231,2024-08-11,"3,598.28","3,598.91","3,469.47",(136.07),(3.93 %),"3,598.28","1,907.10","8,806,776,982.70","24,881,983","108,300"
232,2024-08-08,"3,462.20","3,506.94","3,413.17",(29.87),(0.87 %),"3,462.20","1,907.10","6,342,948,536.26","17,273,857","77,971"
233,2024-08-07,"3,432.32","3,433.53","3,220.22",(185.81),(5.72 %),"3,432.32","1,907.10","5,420,330,575.60","14,261,819","76,797"
